"CD_CVM","EMPRESA","CD_CONTA","CONTA","PERIODO","VL_CONTA"
"21067","Moura Dubex","1.02.03","1.02.03 - Imobilizado","2T23",37500
"21067","Moura Dubex","1.02.04","1.02.04 - Intangível","2T23",2621
"21067","Moura Dubex","1","1 - Ativo Total","3T23",3248945
"21067","Moura Dubex","1.01","1.01 - Ativo Circulante","3T23",1173461
"21067","Moura Dubex","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T23",174630
"21067","Moura Dubex","1.01.02","1.01.02 - Aplicações Financeiras","3T23",88457
"21067","Moura Dubex","1.01.03","1.01.03 - Contas a Receber","3T23",358395
"21067","Moura Dubex","1.01.04","1.01.04 - Estoques","3T23",418063
"21067","Moura Dubex","1.01.05","1.01.05 - Outros Ativos Circulantes","3T23",133916
"21067","Moura Dubex","1.02","1.02 - Ativo Não Circulante","3T23",2075484
"21067","Moura Dubex","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T23",1723855
"21067","Moura Dubex","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T23",0
"21067","Moura Dubex","1.02.01.04","1.02.01.02 - Contas a Receber","3T23",602476
"21067","Moura Dubex","1.02.01.05","1.02.01.03 - Estoques","3T23",543828
"21067","Moura Dubex","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T23",577551
"21067","Moura Dubex","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T23",0
"21067","Moura Dubex","1.02.02","1.02.02 - Investimentos","3T23",295892
"21067","Moura Dubex","1.02.03","1.02.03 - Imobilizado","3T23",52959
"21067","Moura Dubex","1.02.04","1.02.04 - Intangível","3T23",2778
"25119","Melnick","1","1 - Ativo Total","1T23",2317161
"25119","Melnick","1.01","1.01 - Ativo Circulante","1T23",1910306
"25119","Melnick","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T23",17041
"25119","Melnick","1.01.02","1.01.02 - Aplicações Financeiras","1T23",351103
"25119","Melnick","1.01.03","1.01.03 - Contas a Receber","1T23",610282
"25119","Melnick","1.01.04","1.01.04 - Estoques","1T23",931880
"25119","Melnick","1.01.05","1.01.05 - Outros Ativos Circulantes","1T23",0
"25119","Melnick","1.02","1.02 - Ativo Não Circulante","1T23",406855
"25119","Melnick","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T23",379649
"25119","Melnick","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T23",726
"25119","Melnick","1.02.01.04","1.02.01.02 - Contas a Receber","1T23",286485
"25119","Melnick","1.02.01.05","1.02.01.03 - Estoques","1T23",92260
"25119","Melnick","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T23",0
"25119","Melnick","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T23",178
"25119","Melnick","1.02.02","1.02.02 - Investimentos","1T23",14330
"25119","Melnick","1.02.03","1.02.03 - Imobilizado","1T23",12654
"25119","Melnick","1.02.04","1.02.04 - Intangível","1T23",222
"25119","Melnick","1","1 - Ativo Total","2T23",2402663
"25119","Melnick","1.01","1.01 - Ativo Circulante","2T23",1973690
"25119","Melnick","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T23",2113
"25119","Melnick","1.01.02","1.01.02 - Aplicações Financeiras","2T23",408341
"25119","Melnick","1.01.03","1.01.03 - Contas a Receber","2T23",1563236
"25119","Melnick","1.01.04","1.01.04 - Estoques","2T23",0
"25119","Melnick","1.01.05","1.01.05 - Outros Ativos Circulantes","2T23",0
"25119","Melnick","1.02","1.02 - Ativo Não Circulante","2T23",428973
"25119","Melnick","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T23",400342
"25119","Melnick","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T23",9394
"25119","Melnick","1.02.01.04","1.02.01.02 - Contas a Receber","2T23",390151
"25119","Melnick","1.02.01.05","1.02.01.03 - Estoques","2T23",0
"25119","Melnick","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T23",0
"25119","Melnick","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T23",797
"25119","Melnick","1.02.02","1.02.02 - Investimentos","2T23",16396
"25119","Melnick","1.02.03","1.02.03 - Imobilizado","2T23",12044
"25119","Melnick","1.02.04","1.02.04 - Intangível","2T23",191
"25119","Melnick","1","1 - Ativo Total","3T23",2434826
"25119","Melnick","1.01","1.01 - Ativo Circulante","3T23",1979954
"25119","Melnick","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T23",5582
"25119","Melnick","1.01.02","1.01.02 - Aplicações Financeiras","3T23",441263
"25119","Melnick","1.01.03","1.01.03 - Contas a Receber","3T23",1533109
"25119","Melnick","1.01.04","1.01.04 - Estoques","3T23",0
"25119","Melnick","1.01.05","1.01.05 - Outros Ativos Circulantes","3T23",0
"25119","Melnick","1.02","1.02 - Ativo Não Circulante","3T23",454872
"25119","Melnick","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T23",423061
"25119","Melnick","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T23",1022
"25119","Melnick","1.02.01.04","1.02.01.02 - Contas a Receber","3T23",421614
"25119","Melnick","1.02.01.05","1.02.01.03 - Estoques","3T23",0
"25119","Melnick","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T23",0
"25119","Melnick","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T23",425
"25119","Melnick","1.02.02","1.02.02 - Investimentos","3T23",19894
"25119","Melnick","1.02.03","1.02.03 - Imobilizado","3T23",11757
"25119","Melnick","1.02.04","1.02.04 - Intangível","3T23",160
"23957","Sugoi","1","1 - Ativo Total","1T23",424199
"23957","Sugoi","1.01","1.01 - Ativo Circulante","1T23",108918
"23957","Sugoi","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T23",6509
"23957","Sugoi","1.01.02","1.01.02 - Aplicações Financeiras","1T23",0
"23957","Sugoi","1.01.03","1.01.03 - Contas a Receber","1T23",47180
"23957","Sugoi","1.01.04","1.01.04 - Estoques","1T23",40905
"23957","Sugoi","1.01.05","1.01.05 - Outros Ativos Circulantes","1T23",14324
"23957","Sugoi","1.02","1.02 - Ativo Não Circulante","1T23",315281
"23957","Sugoi","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T23",312743
"23957","Sugoi","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T23",0
"23957","Sugoi","1.02.01.04","1.02.01.02 - Contas a Receber","1T23",53760
"23957","Sugoi","1.02.01.05","1.02.01.03 - Estoques","1T23",252188
"23957","Sugoi","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T23",0
"23957","Sugoi","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T23",6795
"23957","Sugoi","1.02.02","1.02.02 - Investimentos","1T23",594
"23957","Sugoi","1.02.03","1.02.03 - Imobilizado","1T23",1944
"23957","Sugoi","1.02.04","1.02.04 - Intangível","1T23",0
"23957","Sugoi","1","1 - Ativo Total","2T23",470701
"23957","Sugoi","1.01","1.01 - Ativo Circulante","2T23",123306
"23957","Sugoi","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T23",18261
"23957","Sugoi","1.01.02","1.01.02 - Aplicações Financeiras","2T23",1147
"23957","Sugoi","1.01.03","1.01.03 - Contas a Receber","2T23",40420
"23957","Sugoi","1.01.04","1.01.04 - Estoques","2T23",49429
"23957","Sugoi","1.01.05","1.01.05 - Outros Ativos Circulantes","2T23",14049
"23957","Sugoi","1.02","1.02 - Ativo Não Circulante","2T23",347395
"23957","Sugoi","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T23",344566
"23957","Sugoi","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T23",0
"23957","Sugoi","1.02.01.04","1.02.01.02 - Contas a Receber","2T23",57917
"23957","Sugoi","1.02.01.05","1.02.01.03 - Estoques","2T23",255912
"23957","Sugoi","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T23",0
"23957","Sugoi","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T23",30737
"23957","Sugoi","1.02.02","1.02.02 - Investimentos","2T23",643
"23957","Sugoi","1.02.03","1.02.03 - Imobilizado","2T23",2186
"23957","Sugoi","1.02.04","1.02.04 - Intangível","2T23",0
"23957","Sugoi","1","1 - Ativo Total","3T23",499093
"23957","Sugoi","1.01","1.01 - Ativo Circulante","3T23",167538
"23957","Sugoi","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T23",22899
"23957","Sugoi","1.01.02","1.01.02 - Aplicações Financeiras","3T23",0
"23957","Sugoi","1.01.03","1.01.03 - Contas a Receber","3T23",58849
"23957","Sugoi","1.01.04","1.01.04 - Estoques","3T23",67303
"23957","Sugoi","1.01.05","1.01.05 - Outros Ativos Circulantes","3T23",18487
"23957","Sugoi","1.02","1.02 - Ativo Não Circulante","3T23",331555
"23957","Sugoi","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T23",329357
"23957","Sugoi","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T23",0
"23957","Sugoi","1.02.01.04","1.02.01.02 - Contas a Receber","3T23",56254
"23957","Sugoi","1.02.01.05","1.02.01.03 - Estoques","3T23",266663
"23957","Sugoi","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T23",0
"23957","Sugoi","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T23",6440
"23957","Sugoi","1.02.02","1.02.02 - Investimentos","3T23",0
"23957","Sugoi","1.02.03","1.02.03 - Imobilizado","3T23",2198
"23957","Sugoi","1.02.04","1.02.04 - Intangível","3T23",0
"21350","Direcional","1","1 - Ativo Total","1T23",6482026
"21350","Direcional","1.01","1.01 - Ativo Circulante","1T23",2979504
"21350","Direcional","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T23",605952
"21350","Direcional","1.01.02","1.01.02 - Aplicações Financeiras","1T23",465975
"21350","Direcional","1.01.03","1.01.03 - Contas a Receber","1T23",403427
"21350","Direcional","1.01.04","1.01.04 - Estoques","1T23",1206108
"21350","Direcional","1.01.05","1.01.05 - Outros Ativos Circulantes","1T23",298042
"21350","Direcional","1.02","1.02 - Ativo Não Circulante","1T23",3502522
"21350","Direcional","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T23",3207918
"21350","Direcional","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T23",0
"21350","Direcional","1.02.01.04","1.02.01.02 - Contas a Receber","1T23",334609
"21350","Direcional","1.02.01.05","1.02.01.03 - Estoques","1T23",2777860
"21350","Direcional","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T23",95449
"21350","Direcional","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T23",0
"21350","Direcional","1.02.02","1.02.02 - Investimentos","1T23",133771
"21350","Direcional","1.02.03","1.02.03 - Imobilizado","1T23",136225
"21350","Direcional","1.02.04","1.02.04 - Intangível","1T23",24608
"21350","Direcional","1","1 - Ativo Total","2T23",6806671
"21350","Direcional","1.01","1.01 - Ativo Circulante","2T23",3272453
"21350","Direcional","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T23",637397
"21350","Direcional","1.01.02","1.01.02 - Aplicações Financeiras","2T23",475806
"21350","Direcional","1.01.03","1.01.03 - Contas a Receber","2T23",399289
"21350","Direcional","1.01.04","1.01.04 - Estoques","2T23",1369589
"21350","Direcional","1.01.05","1.01.05 - Outros Ativos Circulantes","2T23",390372
"21350","Direcional","1.02","1.02 - Ativo Não Circulante","2T23",3534218
"21350","Direcional","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T23",3236456
"21350","Direcional","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T23",0
"21350","Direcional","1.02.01.04","1.02.01.02 - Contas a Receber","2T23",347949
"21350","Direcional","1.02.01.05","1.02.01.03 - Estoques","2T23",2774269
"21350","Direcional","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T23",114238
"21350","Direcional","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T23",0
"21350","Direcional","1.02.02","1.02.02 - Investimentos","2T23",142090
"21350","Direcional","1.02.03","1.02.03 - Imobilizado","2T23",129142
"21350","Direcional","1.02.04","1.02.04 - Intangível","2T23",26530
"21350","Direcional","1","1 - Ativo Total","3T23",7189702
"21350","Direcional","1.01","1.01 - Ativo Circulante","3T23",3359245
"21350","Direcional","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T23",813714
"21350","Direcional","1.01.02","1.01.02 - Aplicações Financeiras","3T23",527447
"21350","Direcional","1.01.03","1.01.03 - Contas a Receber","3T23",407922
"21350","Direcional","1.01.04","1.01.04 - Estoques","3T23",1318928
"21350","Direcional","1.01.05","1.01.05 - Outros Ativos Circulantes","3T23",291234
"21350","Direcional","1.02","1.02 - Ativo Não Circulante","3T23",3830457
"21350","Direcional","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T23",3514700
"21350","Direcional","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T23",0
"21350","Direcional","1.02.01.04","1.02.01.02 - Contas a Receber","3T23",420381
"21350","Direcional","1.02.01.05","1.02.01.03 - Estoques","3T23",2971545
"21350","Direcional","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T23",122774
"21350","Direcional","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T23",0
"21350","Direcional","1.02.02","1.02.02 - Investimentos","3T23",171047
"21350","Direcional","1.02.03","1.02.03 - Imobilizado","3T23",113832
"21350","Direcional","1.02.04","1.02.04 - Intangível","3T23",30878
"25275","Alphaville","1","1 - Ativo Total","1T23",1743290
"25275","Alphaville","1.01","1.01 - Ativo Circulante","1T23",672625
"25275","Alphaville","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T23",5148
"25275","Alphaville","1.01.02","1.01.02 - Aplicações Financeiras","1T23",143324
"25275","Alphaville","1.01.03","1.01.03 - Contas a Receber","1T23",183860
"25275","Alphaville","1.01.04","1.01.04 - Estoques","1T23",0
"25275","Alphaville","1.01.05","1.01.05 - Outros Ativos Circulantes","1T23",340293
"25275","Alphaville","1.02","1.02 - Ativo Não Circulante","1T23",1070665
"25275","Alphaville","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T23",542732
"25275","Alphaville","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T23",0
"25275","Alphaville","1.02.01.04","1.02.01.02 - Contas a Receber","1T23",250382
"25275","Alphaville","1.02.01.05","1.02.01.03 - Estoques","1T23",0
"25275","Alphaville","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T23",292350
"25275","Alphaville","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T23",0
"25275","Alphaville","1.02.02","1.02.02 - Investimentos","1T23",17728
"25275","Alphaville","1.02.03","1.02.03 - Imobilizado","1T23",9820
"25275","Alphaville","1.02.04","1.02.04 - Intangível","1T23",500385
"25275","Alphaville","1","1 - Ativo Total","2T23",1422975
"25275","Alphaville","1.01","1.01 - Ativo Circulante","2T23",380904
"25275","Alphaville","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T23",1904
"25275","Alphaville","1.01.02","1.01.02 - Aplicações Financeiras","2T23",138090
"25275","Alphaville","1.01.03","1.01.03 - Contas a Receber","2T23",85665
"25275","Alphaville","1.01.04","1.01.04 - Estoques","2T23",0
"25275","Alphaville","1.01.05","1.01.05 - Outros Ativos Circulantes","2T23",155245
"25275","Alphaville","1.02","1.02 - Ativo Não Circulante","2T23",1042071
"25275","Alphaville","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T23",509071
"25275","Alphaville","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T23",0
"25275","Alphaville","1.02.01.04","1.02.01.02 - Contas a Receber","2T23",99438
"25275","Alphaville","1.02.01.05","1.02.01.03 - Estoques","2T23",0
"25275","Alphaville","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T23",409633
"25275","Alphaville","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T23",0
"25275","Alphaville","1.02.02","1.02.02 - Investimentos","2T23",23250
"25275","Alphaville","1.02.03","1.02.03 - Imobilizado","2T23",9403
"25275","Alphaville","1.02.04","1.02.04 - Intangível","2T23",500347
"25275","Alphaville","1","1 - Ativo Total","3T23",1345601
"25275","Alphaville","1.01","1.01 - Ativo Circulante","3T23",358362
"25275","Alphaville","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T23",1942
"25275","Alphaville","1.01.02","1.01.02 - Aplicações Financeiras","3T23",132821
"25275","Alphaville","1.01.03","1.01.03 - Contas a Receber","3T23",63295
"25275","Alphaville","1.01.04","1.01.04 - Estoques","3T23",0
"25275","Alphaville","1.01.05","1.01.05 - Outros Ativos Circulantes","3T23",160304
"25275","Alphaville","1.02","1.02 - Ativo Não Circulante","3T23",987239
"25275","Alphaville","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","3T23",454116
"25275","Alphaville","1.02.01.01","1.02.01.01 - Aplicações Financeiras","3T23",0
"25275","Alphaville","1.02.01.04","1.02.01.02 - Contas a Receber","3T23",90597
"25275","Alphaville","1.02.01.05","1.02.01.03 - Estoques","3T23",0
"25275","Alphaville","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","3T23",363519
"25275","Alphaville","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","3T23",0
"25275","Alphaville","1.02.02","1.02.02 - Investimentos","3T23",23932
"25275","Alphaville","1.02.03","1.02.03 - Imobilizado","3T23",9011
"25275","Alphaville","1.02.04","1.02.04 - Intangível","3T23",500180
"25909","Emccamp","1","1 - Ativo Total","1T23",963535
"25909","Emccamp","1.01","1.01 - Ativo Circulante","1T23",643485
"25909","Emccamp","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","1T23",144708
"25909","Emccamp","1.01.02","1.01.02 - Aplicações Financeiras","1T23",0
"25909","Emccamp","1.01.03","1.01.03 - Contas a Receber","1T23",205553
"25909","Emccamp","1.01.04","1.01.04 - Estoques","1T23",0
"25909","Emccamp","1.01.05","1.01.05 - Outros Ativos Circulantes","1T23",293224
"25909","Emccamp","1.02","1.02 - Ativo Não Circulante","1T23",320050
"25909","Emccamp","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","1T23",285750
"25909","Emccamp","1.02.01.01","1.02.01.01 - Aplicações Financeiras","1T23",0
"25909","Emccamp","1.02.01.04","1.02.01.02 - Contas a Receber","1T23",157523
"25909","Emccamp","1.02.01.05","1.02.01.03 - Estoques","1T23",0
"25909","Emccamp","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","1T23",127286
"25909","Emccamp","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","1T23",941
"25909","Emccamp","1.02.02","1.02.02 - Investimentos","1T23",644
"25909","Emccamp","1.02.03","1.02.03 - Imobilizado","1T23",31359
"25909","Emccamp","1.02.04","1.02.04 - Intangível","1T23",2297
"25909","Emccamp","1","1 - Ativo Total","2T23",928949
"25909","Emccamp","1.01","1.01 - Ativo Circulante","2T23",593374
"25909","Emccamp","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","2T23",145006
"25909","Emccamp","1.01.02","1.01.02 - Aplicações Financeiras","2T23",0
"25909","Emccamp","1.01.03","1.01.03 - Contas a Receber","2T23",194134
"25909","Emccamp","1.01.04","1.01.04 - Estoques","2T23",0
"25909","Emccamp","1.01.05","1.01.05 - Outros Ativos Circulantes","2T23",254234
"25909","Emccamp","1.02","1.02 - Ativo Não Circulante","2T23",335575
"25909","Emccamp","1.02.01","1.02.01 - Ativo Realizável a Longo Prazo","2T23",291667
"25909","Emccamp","1.02.01.01","1.02.01.01 - Aplicações Financeiras","2T23",0
"25909","Emccamp","1.02.01.04","1.02.01.02 - Contas a Receber","2T23",189900
"25909","Emccamp","1.02.01.05","1.02.01.03 - Estoques","2T23",0
"25909","Emccamp","1.02.01.06","1.02.01.05 - Outros Ativos Não Circulantes","2T23",100826
"25909","Emccamp","1.02.01.09","1.02.01.04 - Créditos com Partes Relacionadas","2T23",941
"25909","Emccamp","1.02.02","1.02.02 - Investimentos","2T23",644
"25909","Emccamp","1.02.03","1.02.03 - Imobilizado","2T23",41324
"25909","Emccamp","1.02.04","1.02.04 - Intangível","2T23",1940
"25909","Emccamp","1","1 - Ativo Total","3T23",855714
"25909","Emccamp","1.01","1.01 - Ativo Circulante","3T23",587900
"25909","Emccamp","1.01.01","1.01.01 - Caixa e Equivalentes de Caixa","3T23",143430
